K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.10012;26;G1/2;;14;4;19;;;Под заказ;472,1;;;;;;;;;;;;;;;;;;8;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.10014;18;G1/4;;12;3;13;;;Под заказ;263,83;;;;;;;;;;;;;;;;;;6;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.10018;14;G1/8;;8;3;10;;;Под заказ;189,77;;;;;;;;;;;;;;;;;;6;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.10034;32;G3/4;;16;4;24;;;Под заказ;823,86;;;;;;;;;;;;;;;;;;10;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.10038;22;G3/8;;12;3;17;;;Под заказ;314,73;;;;;;;;;;;;;;;;;;6;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.10100;39;G1;;16;5;27;;;Под заказ;1073,8;;;;;;;;;;;;;;;;;;11;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.101010;14;M10x1;;8;3;10;;;Под заказ;194,4;;;;;;;;;;;;;;;;;;6;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.10112;55;G1 1/2;;16;5;30;;;Под заказ;3077,9;;;;;;;;;;;;;;;;;;12;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.10114;49;G1 1/4;;16;5;30;;;Под заказ;2374,37;;;;;;;;;;;;;;;;;;12;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.101215;17;M12x1,5;;12;3;13;;;Под заказ;254,57;;;;;;;;;;;;;;;;;;6;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.101415;19;M14x1,5;;12;3;13;;;Под заказ;263,83;;;;;;;;;;;;;;;;;;6;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.101615;21;M16x1,5;;12;3;17;;;Под заказ;328,63;;;;;;;;;;;;;;;;;;6;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.101815;23;M18x1,5;;12;4;17;;;Под заказ;416,56;;;;;;;;;;;;;;;;;;8;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.102015;25;M20x1,5;;14;4;19;;;Под заказ;453,59;;;;;;;;;;;;;;;;;;8;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
K1131 Пробки заглушки DIN 910 из стали с фланцем;https://alterv.ru/catalog/probki_zaglushki_iz_stali/k1131_probki_zaglushki_din_910_iz_stali_s_flantsem/;https://alterv.ru/upload/iblock/1f2/1f2b2612bf6f0a79370c020d33a7c458.png;https://alterv.ru/upload/iblock/a85/Z28016.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul>";K1131.102215;27;M22x1,5;;14;4;19;;;Под заказ;518,38;;;;;;;;;;;;;;;;;;8;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1131_пробки_заглушки_din_910_из_стали_с_фланцем_table_1.png"" style=""width: 400px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из стали.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Резьбовые цилиндрические пробки.</li>
	<li>Сталь оцинкованная.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Пробки резьбовые с фланцем и внешним шестигранником для глушения отверстий с внутренней цилиндрической резьбой.</li>
</ul></span>"
